DATE,GT10 Govt,GT2 Govt,10-feb
2005-09-26,4.293,4.054,0.239
2005-09-27,4.283,4.071,0.212
2005-09-28,4.255,4.08,0.175
2005-09-29,4.296,4.127,0.169
2005-09-30,4.326,4.169,0.157
2005-10-03,4.385,4.211,0.174
2005-10-04,4.369,4.211,0.158
2005-10-05,4.342,4.178,0.164
2005-10-06,4.389,4.195,0.194
2005-10-07,4.374,4.187,0.187
2005-10-10,4.358,4.187,0.171
2005-10-11,4.393,4.221,0.172
2005-10-12,4.441,4.23,0.211
2005-10-13,4.463,4.23,0.233
2005-10-14,4.481,4.256,0.225
2005-10-17,4.495,4.282,0.213
2005-10-18,4.471,4.248,0.223
2005-10-19,4.461,4.24,0.221
2005-10-20,4.431,4.223,0.208
2005-10-21,4.386,4.207,0.179
2005-10-24,4.446,4.25,0.196
2005-10-25,4.536,4.336,0.2
2005-10-26,4.585,4.37,0.215
2005-10-27,4.548,4.345,0.203
2005-10-28,4.567,4.386,0.181
2005-10-31,4.553,4.378,0.175
2005-11-01,4.565,4.403,0.162
2005-11-02,4.606,4.428,0.178
2005-11-03,4.649,4.461,0.188
2005-11-04,4.661,4.47,0.191
2005-11-07,4.624,4.454,0.17
2005-11-08,4.553,4.412,0.141
2005-11-09,4.641,4.488,0.153
2005-11-10,4.556,4.43,0.126
2005-11-11,4.567,4.43,0.137
2005-11-14,4.606,4.489,0.117
2005-11-15,4.559,4.464,0.095
2005-11-16,4.473,4.397,0.076
2005-11-17,4.459,4.371,0.088
2005-11-18,4.49,4.389,0.101
2005-11-21,4.461,4.372,0.089
2005-11-22,4.428,4.304,0.124
2005-11-23,4.488,4.347,0.141
2005-11-24,4.472,4.347,0.125
2005-11-25,4.429,4.353,0.076
2005-11-28,4.406,4.32,0.086
2005-11-29,4.476,4.394,0.082
2005-11-30,4.486,4.411,0.075
2005-12-01,4.515,4.436,0.079
2005-12-02,4.513,4.42,0.093
2005-12-05,4.571,4.47,0.101
2005-12-06,4.484,4.395,0.089
2005-12-07,4.511,4.404,0.107
2005-12-08,4.464,4.362,0.102
2005-12-09,4.525,4.404,0.121
2005-12-12,4.549,4.43,0.119
2005-12-13,4.521,4.405,0.116
2005-12-14,4.458,4.363,0.095
2005-12-15,4.462,4.354,0.108
2005-12-16,4.435,4.355,0.08
2005-12-19,4.441,4.372,0.069
2005-12-20,4.462,4.406,0.056
2005-12-21,4.49,4.44,0.05
2005-12-22,4.429,4.38,0.049
2005-12-23,4.382,4.372,0.01
2005-12-26,4.382,4.372,0.01
2005-12-27,4.339,4.347,-0.008
2005-12-28,4.376,4.364,0.012
2005-12-29,4.356,4.364,-0.008
2005-12-30,4.393,4.404,-0.011
2006-01-02,4.393,4.404,-0.011
2006-01-03,4.366,4.329,0.037
2006-01-04,4.344,4.304,0.04
2006-01-05,4.354,4.321,0.033
2006-01-06,4.375,4.354,0.021
2006-01-09,4.367,4.345,0.022
2006-01-10,4.426,4.395,0.031
2006-01-11,4.454,4.42,0.034
2006-01-12,4.405,4.378,0.027
2006-01-13,4.355,4.336,0.019
2006-01-16,4.355,4.33,0.025
2006-01-17,4.326,4.327,-0.001
2006-01-18,4.334,4.327,0.007
2006-01-19,4.375,4.37,0.005
2006-01-20,4.351,4.352,-0.001
2006-01-23,4.357,4.352,0.005
2006-01-24,4.392,4.386,0.006
2006-01-25,4.477,4.455,0.022
2006-01-26,4.519,4.486,0.033
2006-01-27,4.511,4.495,0.016
2006-01-30,4.527,4.511,0.016
2006-01-31,4.517,4.52,-0.003
2006-02-01,4.557,4.578,-0.021
2006-02-02,4.559,4.595,-0.036
2006-02-03,4.525,4.57,-0.045
2006-02-06,4.545,4.612,-0.067
2006-02-07,4.567,4.604,-0.037
2006-02-08,4.589,4.63,-0.041
2006-02-09,4.545,4.655,-0.11
2006-02-10,4.586,4.681,-0.095
2006-02-13,4.579,4.673,-0.094
2006-02-14,4.612,4.682,-0.07
2006-02-15,4.598,4.691,-0.093
2006-02-16,4.585,4.691,-0.106
2006-02-17,4.539,4.676,-0.137
2006-02-20,4.539,4.676,-0.137
2006-02-21,4.567,4.702,-0.135
2006-02-22,4.523,4.668,-0.145
2006-02-23,4.557,4.72,-0.163
2006-02-24,4.575,4.72,-0.145
2006-02-27,4.592,4.729,-0.137
2006-02-28,4.553,4.679,-0.126
2006-03-01,4.587,4.704,-0.117
2006-03-02,4.63,4.712,-0.082
2006-03-03,4.682,4.746,-0.064
2006-03-06,4.752,4.771,-0.019
2006-03-07,4.724,4.754,-0.03
2006-03-08,4.728,4.721,0.007
2006-03-09,4.726,4.712,0.014
2006-03-10,4.759,4.738,0.021
2006-03-13,4.769,4.721,0.048
2006-03-14,4.694,4.637,0.057
2006-03-15,4.729,4.679,0.05
2006-03-16,4.642,4.62,0.022
2006-03-17,4.672,4.636,0.036
2006-03-20,4.658,4.653,0.005
2006-03-21,4.719,4.739,-0.02
2006-03-22,4.701,4.739,-0.038
2006-03-23,4.735,4.773,-0.038
2006-03-24,4.671,4.713,-0.042
2006-03-27,4.705,4.739,-0.034
2006-03-28,4.782,4.795,-0.013
2006-03-29,4.806,4.803,0.003
2006-03-30,4.857,4.836,0.021
2006-03-31,4.849,4.82,0.029
2006-04-03,4.864,4.846,0.018
2006-04-04,4.866,4.821,0.045
2006-04-05,4.845,4.804,0.041
2006-04-06,4.901,4.838,0.063
2006-04-07,4.979,4.897,0.082
2006-04-10,4.955,4.881,0.074
2006-04-11,4.922,4.864,0.058
2006-04-12,4.98,4.907,0.073
2006-04-13,5.047,4.951,0.096
2006-04-14,5.047,4.951,0.096
2006-04-17,5.005,4.9,0.105
2006-04-18,4.985,4.832,0.153
2006-04-19,5.024,4.849,0.175
2006-04-20,5.041,4.884,0.157
2006-04-21,5.01,4.902,0.108
2006-04-24,4.979,4.876,0.103
2006-04-25,5.069,4.937,0.132
2006-04-26,5.107,4.989,0.118
2006-04-27,5.069,4.896,0.173
2006-04-28,5.053,4.862,0.191
2006-05-01,5.139,4.954,0.185
2006-05-02,5.11,4.912,0.198
2006-05-03,5.144,4.937,0.207
2006-05-04,5.154,4.971,0.183
2006-05-05,5.102,4.929,0.173
2006-05-08,5.113,4.954,0.159
2006-05-09,5.123,4.963,0.16
2006-05-10,5.125,4.988,0.137
2006-05-11,5.153,4.988,0.165
2006-05-12,5.196,5.005,0.191
2006-05-15,5.155,4.98,0.175
2006-05-16,5.097,4.946,0.151
2006-05-17,5.145,4.954,0.191
2006-05-18,5.063,4.912,0.151
2006-05-19,5.06,4.963,0.097
2006-05-22,5.04,4.946,0.094
2006-05-23,5.014,4.92,0.094
2006-05-24,5.038,4.937,0.101
2006-05-25,5.07,4.954,0.116
2006-05-26,5.05,4.946,0.104
2006-05-29,5.05,4.946,0.104
2006-05-30,5.078,4.971,0.107
2006-05-31,5.121,5.037,0.084
2006-06-01,5.1,5.021,0.079
2006-06-02,4.992,4.912,0.08
2006-06-05,5.02,4.979,0.041
2006-06-06,5.002,4.996,0.006
2006-06-07,5.02,5.004,0.016
2006-06-08,4.996,5.005,-0.009
2006-06-09,4.973,4.996,-0.023
2006-06-12,4.979,5.013,-0.034
2006-06-13,4.963,5.005,-0.042
2006-06-14,5.064,5.116,-0.052
2006-06-15,5.096,5.133,-0.037
2006-06-16,5.128,5.159,-0.031
2006-06-19,5.137,5.177,-0.04
2006-06-20,5.151,5.194,-0.043
2006-06-21,5.155,5.195,-0.04
2006-06-22,5.21,5.238,-0.028
2006-06-23,5.224,5.265,-0.041
2006-06-26,5.235,5.248,-0.013
2006-06-27,5.202,5.24,-0.038
2006-06-28,5.245,5.279,-0.034
2006-06-29,5.196,5.187,0.009
2006-06-30,5.138,5.154,-0.016
2006-07-03,5.151,5.171,-0.02
2006-07-04,5.151,5.171,-0.02
2006-07-05,5.222,5.238,-0.016
2006-07-06,5.181,5.213,-0.032
2006-07-07,5.128,5.17,-0.042
2006-07-10,5.126,5.17,-0.044
2006-07-11,5.102,5.154,-0.052
2006-07-12,5.1,5.17,-0.07
2006-07-13,5.065,5.111,-0.046
2006-07-14,5.065,5.094,-0.029
2006-07-17,5.065,5.111,-0.046
2006-07-18,5.132,5.187,-0.055
2006-07-19,5.051,5.102,-0.051
2006-07-20,5.028,5.059,-0.031
2006-07-21,5.042,5.076,-0.034
2006-07-24,5.044,5.084,-0.04
2006-07-25,5.065,5.119,-0.054
2006-07-26,5.032,5.067,-0.035
2006-07-27,5.036,5.046,-0.01
2006-07-28,4.992,4.979,0.013
2006-07-31,4.981,4.954,0.027
2006-08-01,4.977,4.954,0.023
2006-08-02,4.965,4.954,0.011
2006-08-03,4.961,4.987,-0.026
2006-08-04,4.895,4.903,-0.008
2006-08-07,4.921,4.945,-0.024
2006-08-08,4.919,4.903,0.016
2006-08-09,4.939,4.911,0.028
2006-08-10,4.933,4.928,0.005
2006-08-11,4.971,4.969,0.002
2006-08-14,4.997,5.011,-0.014
2006-08-15,4.931,4.944,-0.013
2006-08-16,4.861,4.876,-0.015
2006-08-17,4.865,4.901,-0.036
2006-08-18,4.843,4.875,-0.032
2006-08-21,4.813,4.857,-0.044
2006-08-22,4.811,4.866,-0.055
2006-08-23,4.809,4.865,-0.056
2006-08-24,4.801,4.874,-0.073
2006-08-25,4.781,4.856,-0.075
2006-08-28,4.793,4.873,-0.08
2006-08-29,4.779,4.855,-0.076
2006-08-30,4.753,4.813,-0.06
2006-08-31,4.728,4.78,-0.052
2006-09-01,4.726,4.762,-0.036
2006-09-04,4.726,4.762,-0.036
2006-09-05,4.781,4.795,-0.014
2006-09-06,4.797,4.812,-0.015
2006-09-07,4.787,4.812,-0.025
2006-09-08,4.773,4.811,-0.038
2006-09-11,4.803,4.828,-0.025
2006-09-12,4.771,4.819,-0.048
2006-09-13,4.761,4.794,-0.033
2006-09-14,4.791,4.836,-0.045
2006-09-15,4.79,4.861,-0.071
2006-09-18,4.806,4.878,-0.072
2006-09-19,4.735,4.801,-0.066
2006-09-20,4.731,4.818,-0.087
2006-09-21,4.638,4.69,-0.052
2006-09-22,4.591,4.672,-0.081
2006-09-25,4.544,4.638,-0.094
2006-09-26,4.585,4.697,-0.112
2006-09-27,4.6,4.688,-0.088
2006-09-28,4.614,4.662,-0.048
2006-09-29,4.63,4.687,-0.057
2006-10-02,4.602,4.646,-0.044
2006-10-03,4.616,4.654,-0.038
2006-10-04,4.561,4.587,-0.026
2006-10-05,4.606,4.654,-0.048
2006-10-06,4.696,4.738,-0.042
2006-10-09,4.696,4.738,-0.042
2006-10-10,4.754,4.822,-0.068
2006-10-11,4.78,4.856,-0.076
2006-10-12,4.772,4.839,-0.067
2006-10-13,4.8,4.865,-0.065
2006-10-16,4.778,4.848,-0.07
2006-10-17,4.768,4.84,-0.072
2006-10-18,4.756,4.84,-0.084
2006-10-19,4.784,4.866,-0.082
2006-10-20,4.788,4.876,-0.088
2006-10-23,4.83,4.91,-0.08
2006-10-24,4.822,4.911,-0.089
2006-10-25,4.763,4.846,-0.083
2006-10-26,4.719,4.805,-0.086
2006-10-27,4.673,4.747,-0.074
2006-10-30,4.671,4.755,-0.084
2006-10-31,4.6,4.697,-0.097
2006-11-01,4.566,4.647,-0.081
2006-11-02,4.596,4.671,-0.075
2006-11-03,4.717,4.82,-0.103
2006-11-06,4.695,4.803,-0.108
2006-11-07,4.659,4.77,-0.111
2006-11-08,4.637,4.753,-0.116
2006-11-09,4.627,4.744,-0.117
2006-11-10,4.59,4.735,-0.145
2006-11-13,4.611,4.768,-0.157
2006-11-14,4.564,4.743,-0.179
2006-11-15,4.619,4.81,-0.191
2006-11-16,4.666,4.852,-0.186
2006-11-17,4.601,4.767,-0.166
2006-11-20,4.599,4.775,-0.176
2006-11-21,4.572,4.758,-0.186
2006-11-22,4.56,4.741,-0.181
2006-11-23,4.56,4.74,-0.18
2006-11-24,4.55,4.731,-0.181
2006-11-27,4.53,4.723,-0.193
2006-11-28,4.503,4.679,-0.176
2006-11-29,4.523,4.687,-0.164
2006-11-30,4.46,4.613,-0.153
2006-12-01,4.435,4.521,-0.086
2006-12-04,4.425,4.512,-0.087
2006-12-05,4.442,4.512,-0.07
2006-12-06,4.487,4.587,-0.1
2006-12-07,4.483,4.578,-0.095
2006-12-08,4.546,4.67,-0.124
2006-12-11,4.52,4.662,-0.142
2006-12-12,4.487,4.611,-0.124
2006-12-13,4.581,4.704,-0.123
2006-12-14,4.599,4.738,-0.139
2006-12-15,4.595,4.721,-0.126
2006-12-18,4.583,4.713,-0.13
2006-12-19,4.591,4.713,-0.122
2006-12-20,4.597,4.713,-0.116
2006-12-21,4.547,4.653,-0.106
2006-12-22,4.62,4.722,-0.102
2006-12-25,4.62,4.722,-0.102
2006-12-26,4.601,4.713,-0.112
2006-12-27,4.652,4.782,-0.13
2006-12-28,4.682,4.796,-0.114
2006-12-29,4.704,4.812,-0.108
2007-01-01,4.704,4.812,-0.108
2007-01-02,4.682,4.795,-0.113
2007-01-03,4.66,4.762,-0.102
2007-01-04,4.604,4.695,-0.091
2007-01-05,4.646,4.754,-0.108
2007-01-08,4.654,4.779,-0.125
2007-01-09,4.656,4.795,-0.139
2007-01-10,4.686,4.812,-0.126
2007-01-11,4.732,4.854,-0.122
2007-01-12,4.777,4.88,-0.103
2007-01-15,4.777,4.88,-0.103
2007-01-16,4.749,4.863,-0.114
2007-01-17,4.781,4.906,-0.125
2007-01-18,4.745,4.88,-0.135
2007-01-19,4.777,4.915,-0.138
2007-01-22,4.761,4.907,-0.146
2007-01-23,4.81,4.941,-0.131
2007-01-24,4.81,4.933,-0.123
2007-01-25,4.875,4.97,-0.095
2007-01-26,4.875,4.97,-0.095
2007-01-29,4.892,4.979,-0.087
2007-01-30,4.871,4.962,-0.091
2007-01-31,4.81,4.921,-0.111
2007-02-01,4.837,4.962,-0.125
2007-02-02,4.822,4.937,-0.115
2007-02-05,4.804,4.921,-0.117
2007-02-06,4.768,4.895,-0.127
2007-02-07,4.745,4.87,-0.125
2007-02-08,4.733,4.878,-0.145
2007-02-09,4.782,4.904,-0.122
2007-02-12,4.806,4.929,-0.123
2007-02-13,4.81,4.937,-0.127
2007-02-14,4.738,4.87,-0.132
2007-02-15,4.708,4.836,-0.128
2007-02-16,4.69,4.827,-0.137
2007-02-19,4.69,4.826,-0.136
2007-02-20,4.676,4.818,-0.142
2007-02-21,4.692,4.843,-0.151
2007-02-22,4.73,4.862,-0.132
2007-02-23,4.672,4.804,-0.132
2007-02-26,4.627,4.762,-0.135
2007-02-27,4.513,4.589,-0.076
2007-02-28,4.568,4.646,-0.078
2007-03-01,4.552,4.613,-0.061
2007-03-02,4.499,4.529,-0.03
2007-03-05,4.497,4.521,-0.024
2007-03-06,4.53,4.579,-0.049
2007-03-07,4.489,4.528,-0.039
2007-03-08,4.514,4.561,-0.047
2007-03-09,4.589,4.669,-0.08
2007-03-12,4.554,4.635,-0.081
2007-03-13,4.493,4.509,-0.016
2007-03-14,4.536,4.559,-0.023
2007-03-15,4.538,4.584,-0.046
2007-03-16,4.545,4.592,-0.047
2007-03-19,4.565,4.625,-0.06
2007-03-20,4.551,4.608,-0.057
2007-03-21,4.538,4.532,0.006
2007-03-22,4.585,4.582,0.003
2007-03-23,4.613,4.607,0.006
2007-03-26,4.603,4.581,0.022
2007-03-27,4.599,4.564,0.035
2007-03-28,4.622,4.572,0.05
2007-03-29,4.644,4.587,0.057
2007-03-30,4.646,4.579,0.067
2007-04-02,4.642,4.587,0.055
2007-04-03,4.666,4.62,0.046
2007-04-04,4.65,4.595,0.055
2007-04-05,4.68,4.629,0.051
2007-04-06,4.751,4.738,0.013
2007-04-09,4.745,4.739,0.006
2007-04-10,4.72,4.697,0.023
2007-04-11,4.732,4.722,0.01
2007-04-12,4.737,4.731,0.006
2007-04-13,4.763,4.765,-0.002
2007-04-16,4.737,4.74,-0.003
2007-04-17,4.682,4.672,0.01
2007-04-18,4.652,4.639,0.013
2007-04-19,4.666,4.639,0.027
2007-04-20,4.672,4.648,0.024
2007-04-23,4.642,4.622,0.02
2007-04-24,4.622,4.597,0.025
2007-04-25,4.652,4.631,0.021
2007-04-26,4.698,4.67,0.028
2007-04-27,4.694,4.653,0.041
2007-04-30,4.624,4.595,0.029
2007-05-01,4.638,4.628,0.01
2007-05-02,4.644,4.645,-0.001
2007-05-03,4.674,4.695,-0.021
2007-05-04,4.64,4.671,-0.031
2007-05-07,4.628,4.671,-0.043
2007-05-08,4.636,4.671,-0.035
2007-05-09,4.667,4.73,-0.063
2007-05-10,4.64,4.68,-0.04
2007-05-11,4.674,4.706,-0.032
2007-05-14,4.696,4.731,-0.035
2007-05-15,4.704,4.731,-0.027
2007-05-16,4.712,4.732,-0.02
2007-05-17,4.754,4.783,-0.029
2007-05-18,4.802,4.818,-0.016
2007-05-21,4.784,4.801,-0.017
2007-05-22,4.826,4.836,-0.01
2007-05-23,4.849,4.836,0.013
2007-05-24,4.841,4.837,0.004
2007-05-25,4.859,4.856,0.003
2007-05-28,4.859,4.856,0.003
2007-05-29,4.884,4.9,-0.016
2007-05-30,4.87,4.879,-0.009
2007-05-31,4.89,4.912,-0.022
2007-06-01,4.954,4.971,-0.017
2007-06-04,4.929,4.962,-0.033
2007-06-05,4.993,5.004,-0.011
2007-06-06,4.966,4.954,0.012
2007-06-07,5.132,5.03,0.102
2007-06-08,5.101,4.988,0.113
2007-06-11,5.154,5.013,0.141
2007-06-12,5.295,5.098,0.197
2007-06-13,5.2,5.081,0.119
2007-06-14,5.223,5.09,0.133
2007-06-15,5.165,5.022,0.143
2007-06-18,5.136,4.997,0.139
2007-06-19,5.083,4.937,0.146
2007-06-20,5.134,4.972,0.162
2007-06-21,5.188,4.972,0.216
2007-06-22,5.132,4.912,0.22
2007-06-25,5.082,4.869,0.213
2007-06-26,5.08,4.869,0.211
2007-06-27,5.082,4.896,0.186
2007-06-28,5.105,4.946,0.159
2007-06-29,5.026,4.862,0.164
2007-07-02,4.991,4.846,0.145
2007-07-03,5.039,4.879,0.16
2007-07-04,5.039,4.879,0.16
2007-07-05,5.142,4.971,0.171
2007-07-06,5.184,4.988,0.196
2007-07-09,5.14,4.954,0.186
2007-07-10,5.023,4.836,0.187
2007-07-11,5.088,4.895,0.193
2007-07-12,5.126,4.937,0.189
2007-07-13,5.095,4.92,0.175
2007-07-16,5.041,4.869,0.172
2007-07-17,5.051,4.878,0.173
2007-07-18,5.03,4.852,0.178
2007-07-19,5.018,4.844,0.174
2007-07-20,4.952,4.767,0.185
2007-07-23,4.95,4.783,0.167
2007-07-24,4.911,4.741,0.17
2007-07-25,4.9,4.732,0.168
2007-07-26,4.787,4.563,0.224
2007-07-27,4.759,4.497,0.262
2007-07-30,4.804,4.588,0.216
2007-07-31,4.741,4.522,0.219
2007-08-01,4.794,4.604,0.19
2007-08-02,4.767,4.579,0.188
2007-08-03,4.686,4.421,0.265
2007-08-06,4.739,4.512,0.227
2007-08-07,4.77,4.562,0.208
2007-08-08,4.879,4.662,0.217
2007-08-09,4.77,4.445,0.325
2007-08-10,4.81,4.46,0.35
2007-08-13,4.762,4.418,0.344
2007-08-14,4.726,4.368,0.358
2007-08-15,4.726,4.292,0.434
2007-08-16,4.659,4.216,0.443
2007-08-17,4.687,4.189,0.498
2007-08-20,4.628,4.087,0.541
2007-08-21,4.592,4.028,0.564
2007-08-22,4.647,4.187,0.46
2007-08-23,4.647,4.254,0.393
2007-08-24,4.618,4.295,0.323
2007-08-27,4.565,4.209,0.356
2007-08-28,4.508,4.073,0.435
2007-08-29,4.561,4.165,0.396
2007-08-30,4.508,4.094,0.414
2007-08-31,4.531,4.136,0.395
2007-09-03,4.531,4.136,0.395
2007-09-04,4.549,4.128,0.421
2007-09-05,4.469,4.012,0.457
2007-09-06,4.51,4.087,0.423
2007-09-07,4.384,3.904,0.48
2007-09-10,4.324,3.854,0.47
2007-09-11,4.37,3.945,0.425
2007-09-12,4.412,3.962,0.45
2007-09-13,4.466,4.029,0.437
2007-09-14,4.456,4.037,0.419
2007-09-17,4.468,4.071,0.397
2007-09-18,4.474,3.978,0.496
2007-09-19,4.548,3.995,0.553
2007-09-20,4.698,4.113,0.585
2007-09-21,4.622,4.037,0.585
2007-09-24,4.63,4.045,0.585
2007-09-25,4.626,3.994,0.632
2007-09-26,4.622,3.986,0.636
2007-09-27,4.565,3.947,0.618
2007-09-28,4.588,3.988,0.6
2007-10-01,4.547,4.004,0.543
2007-10-02,4.524,3.971,0.553
2007-10-03,4.561,4.02,0.541
2007-10-04,4.512,3.979,0.533
2007-10-05,4.638,4.078,0.56
2007-10-08,4.638,4.079,0.559
2007-10-09,4.649,4.129,0.52
2007-10-10,4.651,4.145,0.506
2007-10-11,4.638,4.12,0.518
2007-10-12,4.683,4.23,0.453
2007-10-15,4.679,4.222,0.457
2007-10-16,4.649,4.129,0.52
2007-10-17,4.554,3.978,0.576
2007-10-18,4.491,3.911,0.58
2007-10-19,4.393,3.784,0.609
2007-10-22,4.413,3.859,0.554
2007-10-23,4.405,3.817,0.588
2007-10-24,4.341,3.741,0.6
2007-10-25,4.379,3.768,0.611
2007-10-26,4.403,3.776,0.627
2007-10-29,4.383,3.801,0.582
2007-10-30,4.381,3.809,0.572
2007-10-31,4.473,3.949,0.524
2007-11-01,4.348,3.76,0.588
2007-11-02,4.318,3.678,0.64
2007-11-05,4.336,3.678,0.658
2007-11-06,4.375,3.711,0.664
2007-11-07,4.31,3.546,0.764
2007-11-08,4.285,3.472,0.813
2007-11-09,4.215,3.43,0.785
2007-11-12,4.215,3.429,0.786
2007-11-13,4.265,3.545,0.72
2007-11-14,4.252,3.504,0.748
2007-11-15,4.142,3.321,0.821
2007-11-16,4.169,3.344,0.825
2007-11-19,4.073,3.153,0.92
2007-11-20,4.098,3.202,0.896
2007-11-21,4.009,3.001,1.008
2007-11-22,4.008,2.998,1.01
2007-11-23,4.001,3.082,0.919
2007-11-26,3.841,2.889,0.952
2007-11-27,3.95,3.072,0.878
2007-11-28,4.037,3.18,0.857
2007-11-29,3.936,3.048,0.888
2007-11-30,3.94,2.999,0.941
2007-12-03,3.848,2.852,0.996
2007-12-04,3.894,2.876,1.018
2007-12-05,3.957,2.933,1.024
2007-12-06,4.01,3.031,0.979
2007-12-07,4.107,3.104,1.003
2007-12-10,4.159,3.17,0.989
2007-12-11,3.971,2.923,1.048
2007-12-12,4.091,3.137,0.954
2007-12-13,4.203,3.236,0.967
2007-12-14,4.236,3.312,0.924
2007-12-17,4.147,3.179,0.968
2007-12-18,4.12,3.195,0.925
2007-12-19,4.03,3.104,0.926
2007-12-20,4.053,3.095,0.958
2007-12-21,4.17,3.196,0.974
2007-12-24,4.214,3.246,0.968
2007-12-25,4.214,3.246,0.968
2007-12-26,4.277,3.306,0.971
2007-12-27,4.199,3.213,0.986
2007-12-28,4.075,3.108,0.967
2007-12-31,4.025,3.051,0.974
2008-01-01,4.025,3.05,0.975
2008-01-02,3.905,2.88,1.025
2008-01-03,3.894,2.815,1.079
2008-01-04,3.867,2.748,1.119
2008-01-07,3.833,2.747,1.086
2008-01-08,3.784,2.682,1.102
2008-01-09,3.823,2.721,1.102
2008-01-10,3.886,2.696,1.19
2008-01-11,3.785,2.555,1.23
2008-01-14,3.767,2.554,1.213
2008-01-15,3.677,2.48,1.197
2008-01-16,3.736,2.503,1.233
2008-01-17,3.623,2.404,1.219
2008-01-18,3.632,2.35,1.282
2008-01-21,3.631,2.349,1.282
2008-01-22,3.435,1.997,1.438
2008-01-23,3.6,2.151,1.449
2008-01-24,3.704,2.314,1.39
2008-01-25,3.551,2.186,1.365
2008-01-28,3.582,2.193,1.389
2008-01-29,3.679,2.29,1.389
2008-01-30,3.667,2.169,1.498
2008-01-31,3.595,2.097,1.498
2008-02-01,3.594,2.073,1.521
2008-02-04,3.646,2.064,1.582
2008-02-05,3.572,1.919,1.653
2008-02-06,3.59,1.927,1.663
2008-02-07,3.762,2.048,1.714
2008-02-08,3.645,1.926,1.719
2008-02-11,3.616,1.909,1.707
2008-02-12,3.66,1.917,1.743
2008-02-13,3.73,1.917,1.813
2008-02-14,3.818,1.892,1.926
2008-02-15,3.77,1.915,1.855
2008-02-18,3.771,1.915,1.856
2008-02-19,3.898,2.071,1.827
2008-02-20,3.892,2.129,1.763
2008-02-21,3.773,1.972,1.801
2008-02-22,3.803,2.021,1.782
2008-02-25,3.898,2.112,1.786
2008-02-26,3.862,2.004,1.858
2008-02-27,3.85,1.996,1.854
2008-02-28,3.672,1.82,1.852
2008-02-29,3.511,1.62,1.891
2008-03-03,3.549,1.635,1.914
2008-03-04,3.626,1.659,1.967
2008-03-05,3.67,1.626,2.044
2008-03-06,3.585,1.506,2.079
2008-03-07,3.534,1.52,2.014
2008-03-10,3.457,1.487,1.97
2008-03-11,3.594,1.744,1.85
2008-03-12,3.462,1.623,1.839
2008-03-13,3.528,1.63,1.898
2008-03-14,3.47,1.483,1.987
2008-03-17,3.308,1.345,1.963
2008-03-18,3.485,1.603,1.882
2008-03-19,3.33,1.464,1.866
2008-03-20,3.335,1.6,1.735
2008-03-21,3.335,1.6,1.735
2008-03-24,3.558,1.805,1.753
2008-03-25,3.507,1.772,1.735
2008-03-26,3.462,1.623,1.839
2008-03-27,3.53,1.69,1.84
2008-03-28,3.443,1.65,1.793
2008-03-31,3.411,1.586,1.825
2008-04-01,3.56,1.794,1.766
2008-04-02,3.598,1.899,1.699
2008-04-03,3.579,1.891,1.688
2008-04-04,3.468,1.818,1.65
2008-04-07,3.537,1.916,1.621
2008-04-08,3.558,1.875,1.683
2008-04-09,3.483,1.77,1.713
2008-04-10,3.541,1.843,1.698
2008-04-11,3.471,1.746,1.725
2008-04-14,3.513,1.762,1.751
2008-04-15,3.602,1.868,1.734
2008-04-16,3.691,1.967,1.724
2008-04-17,3.729,2.107,1.622
2008-04-18,3.708,2.134,1.574
2008-04-21,3.727,2.176,1.551
2008-04-22,3.693,2.193,1.5
2008-04-23,3.733,2.193,1.54
2008-04-24,3.827,2.387,1.44
2008-04-25,3.872,2.419,1.453
2008-04-28,3.827,2.346,1.481
2008-04-29,3.821,2.354,1.467
2008-04-30,3.73,2.258,1.472
2008-05-01,3.765,2.371,1.394
2008-05-02,3.857,2.453,1.404
2008-05-05,3.869,2.421,1.448
2008-05-06,3.918,2.389,1.529
2008-05-07,3.849,2.308,1.541
2008-05-08,3.78,2.218,1.562
2008-05-09,3.771,2.243,1.528
2008-05-12,3.799,2.309,1.49
2008-05-13,3.915,2.474,1.441
2008-05-14,3.913,2.515,1.398
2008-05-15,3.816,2.425,1.391
2008-05-16,3.846,2.443,1.403
2008-05-19,3.831,2.393,1.438
2008-05-20,3.776,2.302,1.474
2008-05-21,3.809,2.402,1.407
2008-05-22,3.913,2.528,1.385
2008-05-23,3.844,2.429,1.415
2008-05-26,3.844,2.438,1.406
2008-05-27,3.921,2.505,1.416
2008-05-28,4.005,2.607,1.398
2008-05-29,4.077,2.686,1.391
2008-05-30,4.061,2.645,1.416
2008-06-02,3.959,2.508,1.451
2008-06-03,3.896,2.402,1.494
2008-06-04,3.978,2.451,1.527
2008-06-05,4.04,2.499,1.541
2008-06-06,3.911,2.376,1.535
2008-06-09,4,2.711,1.289
2008-06-10,4.105,2.925,1.18
2008-06-11,4.075,2.81,1.265
2008-06-12,4.213,3.041,1.172
2008-06-13,4.259,3.035,1.224
2008-06-16,4.269,3.035,1.234
2008-06-17,4.199,2.894,1.305
2008-06-18,4.138,2.853,1.285
2008-06-19,4.209,2.937,1.272
2008-06-20,4.166,2.896,1.27
2008-06-23,4.166,2.938,1.228
2008-06-24,4.084,2.838,1.246
2008-06-25,4.101,2.814,1.287
2008-06-26,4.035,2.661,1.374
2008-06-27,3.967,2.629,1.338
2008-06-30,3.971,2.62,1.351
2008-07-01,4.004,2.652,1.352
